Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
seat-post-clamp,Seatpost Clamp,Pure Fix Cycles,Seatpost Clamp,"Alloy, Black, Gold, Parts, Saddles and Seatposts, Seat Post Clamp, Seatposts and Clamps, White",TRUE,Color,Silver,Size,28.6,,,Seat Post Clamp 28.6 - Silver,91,shopify,243,deny,manual,6,,TRUE,TRUE,'741360637788,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,lb
seat-post-clamp,,,,,,,Black,,28.6,,,Seat Post Clamp 28.6 - Black,91,shopify,200,deny,manual,6,,TRUE,TRUE,'741360637795,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,lb
seat-post-clamp,,,,,,,White,,28.6,,,Seat Post Clamp 28.6 - White,91,shopify,90,deny,manual,6,,TRUE,TRUE,'741360637771,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,lb
seat-post-clamp,,,,,,,Gold,,28.6,,,Seat Post Clamp 28.6 - Gold,91,shopify,136,deny,manual,6,,TRUE,TRUE,'741360637764,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,lb
seat-post-clamp,,,,,,,Black,,31.8,,,Seat Post Clamp 31.8 - Black,91,shopify,2,deny,manual,6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,lb
seat-post-clamp,,,,,,,Silver,,31.8,,,Seat Post Clamp 31.8 - Silver,91,shopify,20,deny,manual,6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/seat-post-clamps_1.jpeg?v=1438625806,lb
bicycle-tire-lever,Steel Core Tire Lever,SOMA,Tools,"Tire, Tire Lever, Tool, Tools",FALSE,Color,Black,,,,,Tire Lever - Soma Steel Core,45,shopify,0,deny,manual,2,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/tire-lever_1.png?v=1438625805,,FALSE,,,,,,,,,,,,,,,,,lb
the-bogey,The Bogey,Pure Fix Cycles,FGFS,"Black, FGFS, FGFS Series, Fixed Gear Freestyle, Grey, Trick Bike, Trick Fixie",FALSE,Size,40 cm,,,,,The Bogey,40370,shopify,0,deny,manual,399,499,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/bogey_1201.jpeg?v=1438625801,,FALSE,,,,,,,,,,,,,,,,,lb
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/bogey_angle_1201.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_gg_handlebars_1201.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_gg_seatpost_1201.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_gg_pedal_1201.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_gg_hub_1201.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120906-790.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
the-bogey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120906-665.jpeg?v=1438625801,,,,,,,,,,,,,,,,,,,
bravo-black-blue-fixie,Bravo,Pure Fix Cycles,Fixed Gear Bicycle,"47cm, 50cm, 54cm, 58cm, Bicycle, Bicycles, Bike, Black, Blue, College Fixie, Fixed Gear, Fixie, Pure Fix Cycles, Urban Fixie",TRUE,Size,47 cm,,,,,The Bravo - Extra Small,28123,shopify,0,deny,manual,329,429,TRUE,TRUE,'741360638556,https://cdn.shopify.com/s/files/1/0923/8062/products/BRAVO_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442512880,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
bravo-black-blue-fixie,,,,,,,50 cm,,,,,The Bravo - Small,28123,shopify,13,deny,manual,329,429,TRUE,TRUE,'30955168791,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130428-3052.jpeg?v=1442512880,,,,,,,,,,,,,,,,,,,lb
bravo-black-blue-fixie,,,,,,,54 cm,,,,,The Bravo - Medium,28123,shopify,141,deny,manual,329,429,TRUE,TRUE,'30955168807,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130428-3077.jpeg?v=1442512880,,,,,,,,,,,,,,,,,,,lb
bravo-black-blue-fixie,,,,,,,58 cm,,,,,The Bravo - Large,28123,shopify,68,deny,manual,329,429,TRUE,TRUE,'30955168814,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130428-3038.jpeg?v=1442512880,,,,,,,,,,,,,,,,,,,lb
the-chief,The Chief,Pure Fix Cycles,FGFS,"Black, FGFS, FGFS Series, Fixed Gear Freestyle, Trick Bike, Trick Fixie, White",FALSE,Size,40 cm,,,,,The Chief,40823,shopify,0,deny,manual,399,499,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/chief_1201.jpeg?v=1438625781,,FALSE,,,,,,,,,,,,,,,,,lb
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/chief_angle_1201.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_bw_handlebars_1201.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_bw_hub_1201.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_bw_pedal_1201.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/trick_bike_bw_seatpost_1201.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120906-773.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
the-chief,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120906-831.jpeg?v=1438625781,,,,,,,,,,,,,,,,,,,
delta-green-pink-fixie,The Delta,Pure Fix Cycles,Fixed Gear Bicycle,"Bicycle, Bicycles, Bike, Celeste, College Fixie, Fixed Gear, Fixie, Pink, Pure Fix Cycles, Urban Fixie",FALSE,Size,58 cm,,,,,The Delta - Large,28123,shopify,30,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/delta_1200.jpeg?v=1438625774,,FALSE,,,,,,,,,,,,,,,,,lb
black-red-fixie-the-echo,Echo,Pure Fix Cycles,Fixed Gear Bicycle,"43cm, 47cm, 50cm, 54cm, 58cm, Bicycle, Bicycles, Bike, Black, College Fixie, Fixed Gear, Fixie, Matte Black, Pure Fix Cycles, Red, Urban Fixie",TRUE,Size,43 cm*,,,,,The Micro Echo,28123,shopify,34,deny,manual,329,,TRUE,TRUE,'741360638518,https://cdn.shopify.com/s/files/1/0923/8062/products/ECHO_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442433490,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
black-red-fixie-the-echo,,,,,,,47 cm,,,,,The Echo - Extra Small,28123,shopify,0,deny,manual,329,,TRUE,TRUE,'741360638624,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130627-4041.jpeg?v=1442433490,,,,,,,,,,,,,,,,,,,lb
black-red-fixie-the-echo,,,,,,,50 cm,,,,,The Echo - Small,28123,shopify,55,deny,manual,329,,TRUE,TRUE,'30955168036,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130627-4035.jpeg?v=1442433490,,,,,,,,,,,,,,,,,,,lb
black-red-fixie-the-echo,,,,,,,54 cm,,,,,The Echo - Medium,28123,shopify,0,deny,manual,329,,TRUE,TRUE,'30955168043,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130323-2903.jpeg?v=1442433490,,,,,,,,,,,,,,,,,,,lb
black-red-fixie-the-echo,,,,,,,58 cm,,,,,The Echo - Large,28123,shopify,72,deny,manual,329,,TRUE,TRUE,'30955168050,,,,,,,,,,,,,,,,,,,,lb
foxtrot-purple-white-fixie,The Foxtrot,Pure Fix Cycles,Fixed Gear Bicycle,"Bicycle, Bicycles, Bike, Black, College Fixie, Fixed Gear, Fixie, Pure Fix Cycles, Purple, Urban Fixie, Yellow",FALSE,Size,50cm,,,,,The Foxtrot - Small,28123,shopify,13,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/foxtrot_1200.jpeg?v=1438625763,,FALSE,,,,,,,,,,,,,,,,,lb
foxtrot-purple-white-fixie,,,,,,,54 cm,,,,,The Foxtrot - Medium,28123,shopify,0,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/foxtrot-up-web.png?v=1438625763,,,,,,,,,,,,,,,,,,,lb
foxtrot-purple-white-fixie,,,,,,,58 cm,,,,,The Foxtrot - Large,28123,shopify,17,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/20121004-0956_small_ec42f8c9-a376-499f-97d9-341c58a16efc.jpeg?v=1438625763,,,,,,,,,,,,,,,,,,,lb
the-golf,The Golf,Pure Fix Cycles,Fixed Gear Bicycle,"50cm, 54cm, Bicycle, Bicycles, Bike, Blue, Fixed Gear, Fixie, Light Blue, Orange, Pure Fix Cycles, Urban Fixie",FALSE,Size,50 cm,,,,,The Golf - Small,28123,shopify,11,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/WEB_2048_0016_Golf.jpeg?v=1438625756,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
the-golf,,,,,,,54 cm,,,,,The Golf - Medium,28123,shopify,37,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/WEB_2048_0013_golf_angle.jpeg?v=1438625756,,,,,,,,,,,,,,,,,,,lb
the-golf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/golf-close.jpeg?v=1438625756,,,,,,,,,,,,,,,,,,,
the-golf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/golf1.jpeg?v=1438625756,,,,,,,,,,,,,,,,,,,
the-golf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/golf2.jpeg?v=1438625756,,,,,,,,,,,,,,,,,,,
the-golf,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/golf3.jpeg?v=1438625756,,,,,,,,,,,,,,,,,,,
fixie-black-green,Hotel,Pure Fix Cycles,Glow Series,"50cm, 54cm, 58cm, Bicycles, Bike, Black, College Fixie, Fixed Gear, Fixie, Glow, Glow Bikes, Glow In The Dark, Glow Series, Green, Pure Fix Cycles, Urban Fixie",TRUE,Size,50 cm,,,,,The Hotel - Small,28123,shopify,62,deny,manual,399,,TRUE,TRUE,'741360639706,https://cdn.shopify.com/s/files/1/0923/8062/products/HOTEL_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442434185,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
fixie-black-green,,,,,,,54 cm,,,,,The Hotel - Medium,28123,shopify,124,deny,manual,399,,TRUE,TRUE,'741360639713,https://cdn.shopify.com/s/files/1/0923/8062/products/hotel3.jpeg?v=1442434185,,,,,,,,,,,,,,,,,,,lb
fixie-black-green,,,,,,,58 cm,,,,,The Hotel - Large,28123,shopify,77,deny,manual,399,,TRUE,TRUE,'741360639720,https://cdn.shopify.com/s/files/1/0923/8062/products/hotel2.jpeg?v=1442434185,,,,,,,,,,,,,,,,,,,lb
fixie-black-green,,,,,,,61 cm,,,,,The Hotel - Extra Large,28123,shopify,17,deny,manual,399,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/hotel1.jpeg?v=1442434185,,,,,,,,,,,,,,,,,,,lb
black-gold-fixie,India,Pure Fix Cycles,Fixed Gear Bicycle,"50cm, 54cm, 58cm, Bicycle, Bicycles, Bike, Black, Fixed Gear, Fixie, Gold, Matte Black, Pure Fix Cycles",TRUE,Size,47 cm,,,,,The India - Extra Small,13608,shopify,24,deny,manual,329,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/INDIA_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442433561,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
black-gold-fixie,,,,,,,50 cm,,,,,The India - Small,28123,shopify,87,deny,manual,329,,TRUE,TRUE,'30955168074,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130814-4651_2.jpeg?v=1442433561,,,,,,,,,,,,,,,,,,,lb
black-gold-fixie,,,,,,,54 cm,,,,,The India - Medium,28123,shopify,82,deny,manual,329,,TRUE,TRUE,'30955168081,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130814-4668.jpeg?v=1442433561,,,,,,,,,,,,,,,,,,,lb
black-gold-fixie,,,,,,,58 cm,,,,,The India - Large,28123,shopify,107,deny,manual,329,,TRUE,TRUE,'30955168098,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130814-4671_1.jpeg?v=1442433561,,,,,,,,,,,,,,,,,,,lb
matte-black-fixie,Juliet,Pure Fix Cycles,Fixed Gear Bicycle,"43cm, 47cm, 50cm, 54cm, 58cm, 61cm, 64cm, Bicycle, Bicycles, Bike, Black, Fixed Gear, Fixie, Matte Black, Pure Fix Cycles",TRUE,Size,43 cm*,,,,,The Micro Juliet,28123,shopify,73,deny,manual,329,,TRUE,TRUE,'741360639300,https://cdn.shopify.com/s/files/1/0923/8062/products/JULIET_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442433587,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
matte-black-fixie,,,,,,,47 cm,,,,,The Juliet - Extra Small,29030,shopify,0,deny,manual,329,,TRUE,TRUE,'741360639263,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130615-3878_compressed.jpeg?v=1442433587,,,,,,,,,,,,,,,,,,,lb
matte-black-fixie,,,,,,,50 cm,,,,,The Juliet - Small,28123,shopify,31,deny,manual,329,,TRUE,TRUE,'30955168005,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130615-3865_compressed.jpeg?v=1442433587,,,,,,,,,,,,,,,,,,,lb
matte-black-fixie,,,,,,,54 cm,,,,,The Juliet - Medium,28123,shopify,244,deny,manual,329,,TRUE,TRUE,'30955168012,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130615-3885_compressed.jpeg?v=1442433587,,,,,,,,,,,,,,,,,,,lb
matte-black-fixie,,,,,,,58 cm,,,,,The Juliet - Large,28123,shopify,106,deny,manual,329,,TRUE,TRUE,'30955168029,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130615-3862_compressed.jpeg?v=1442433587,,,,,,,,,,,,,,,,,,,lb
matte-black-fixie,,,,,,,61 cm,,,,,The Juliet - Extra Large,28123,shopify,82,deny,manual,329,,TRUE,TRUE,'741360639348,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130615-3854_compressed.jpeg?v=1442433587,,,,,,,,,,,,,,,,,,,lb
matte-black-fixie,,,,,,,64 cm,,,,,The Juliet - Extra Extra Large,28123,shopify,13,deny,manual,329,,TRUE,TRUE,'712392689731,,,,,,,,,,,,,,,,,,,,lb
glow-in-the-dark-fixie-bike-kilo,Kilo,Pure Fix Cycles,Glow Series,"43cm, 47cm, 50cm, 54cm, 58cm, 61cm, Bicycles, Bike, Black, College Fixie, Fixed Gear, Fixie, Glow, Glow Bikes, Glow In The Dark, Glow Series, Green, Pure Fix Cycles, Urban Fixie, Yellow",TRUE,Size,43 cm*,,,,,The Micro Kilo,28123,shopify,22,deny,manual,399,,TRUE,TRUE,'741360638754,https://cdn.shopify.com/s/files/1/0923/8062/products/KILO_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442434207,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
glow-in-the-dark-fixie-bike-kilo,,,,,,,47 cm,,,,,The Kilo - Extra Small,28123,shopify,0,deny,manual,399,,TRUE,TRUE,'741360638549,https://cdn.shopify.com/s/files/1/0923/8062/products/kilo-lifestyle.jpeg?v=1442434207,,,,,,,,,,,,,,,,,,,lb
glow-in-the-dark-fixie-bike-kilo,,,,,,,50 cm,,,,,The Kilo - Small,28123,shopify,7,deny,manual,399,,TRUE,TRUE,'741360639232,https://cdn.shopify.com/s/files/1/0923/8062/products/KILO_KAR_20131129-5095.jpeg?v=1442434207,,,,,,,,,,,,,,,,,,,lb
glow-in-the-dark-fixie-bike-kilo,,,,,,,54 cm,,,,,The Kilo - Medium,28123,shopify,83,deny,manual,399,,TRUE,TRUE,'741360639249,https://cdn.shopify.com/s/files/1/0923/8062/products/KILO_KAR_20131129-5040.jpeg?v=1442434207,,,,,,,,,,,,,,,,,,,lb
glow-in-the-dark-fixie-bike-kilo,,,,,,,58 cm,,,,,The Kilo - Large,28123,shopify,45,deny,manual,399,,TRUE,TRUE,'741360639256,,,,,,,,,,,,,,,,,,,,lb
glow-in-the-dark-fixie-bike-kilo,,,,,,,61 cm,,,,,The Kilo - Extra Large,28123,shopify,-1,deny,manual,399,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,lb
colorful-fixie-lima,The Lima,Pure Fix Cycles,Fixed Gear Bicycle,"Bicycle, Bicycles, Bike, Blue, College Fixie, Fixed Gear, Fixie, Green, Limited Edition, Matte Black, Pink, Pure Fix Cycles, Red, Urban Fixie, Yellow",FALSE,Size,47 cm,,,,,The Lima - Extra Small,28123,shopify,0,deny,manual,325,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0923/8062/products/lima_1200.jpeg?v=1438625709,,FALSE,,,,,,,,,,,,,,,,,lb
the-micro-echo,Micro Echo,Pure Fix Cycles,Kids Fixed Gear Bike,"Black, Kids Fixie, Micro, Micro Series, Red",TRUE,Size,43 cm,,,,,The Micro Echo,27216,shopify,34,deny,manual,329,329,TRUE,TRUE,'741360638518,https://cdn.shopify.com/s/files/1/0923/8062/products/ECHO_2014_SEAMLESS_SIDE_WEB.jpeg?v=1442434378,,FALSE,,,,,,,,,,,,,,,,,lb
the-micro-echo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2429.jpeg?v=1442434378,,,,,,,,,,,,,,,,,,,
the-micro-echo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2425.jpeg?v=1442434378,,,,,,,,,,,,,,,,,,,
the-micro-echo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Echo_1_-_Small_1.jpeg?v=1442434378,,,,,,,,,,,,,,,,,,,
the-micro-echo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2411.jpeg?v=1442434378,,,,,,,,,,,,,,,,,,,
the-micro-juliet,Micro Juliet,Pure Fix Cycles,Kids Fixed Gear Bike,"Black, Kids Fixie, Micro, Micro Series",TRUE,Size,43 cm,,,,,The Micro Juliet,27216,shopify,73,deny,manual,329,,TRUE,TRUE,'741360639300,https://cdn.shopify.com/s/files/1/0923/8062/products/JULIET_2014_SEAMLESS_SIDE_WEB.jpeg?v=1442434400,,FALSE,,,,,,,,,,,,,,,,,lb
the-micro-juliet,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120830-0517_copy_1.jpeg?v=1442434400,,,,,,,,,,,,,,,,,,,
the-micro-juliet,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120830-0514_copy_1.jpeg?v=1442434400,,,,,,,,,,,,,,,,,,,
the-micro-kilo,Micro Kilo,Pure Fix Cycles,Kids Fixed Gear Bike,"Black, Glow, Glow Bikes, Glow In The Dark, Glow Series, Green, Kids Fixie, Micro, Micro Series, Yellow",TRUE,Size,43 cm,,,,,The Micro Kilo,28123,shopify,21,deny,manual,401.99,,TRUE,TRUE,'741360638754,https://cdn.shopify.com/s/files/1/0923/8062/products/KILO_2014_SEAMLESS_SIDE_-WEB.jpeg?v=1442434248,,FALSE,,,,,,,,,,,,,,,,,lb
the-micro-kilo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2466.jpeg?v=1442434248,,,,,,,,,,,,,,,,,,,
the-micro-kilo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2586.jpeg?v=1442434248,,,,,,,,,,,,,,,,,,,
the-micro-papa,Micro Papa,Pure Fix Cycles,Kids Fixed Gear Bike,"Grey, Kids Fixie, Micro, Micro Series, Orange",TRUE,Size,43 cm,,,,,The Micro Papa,28123,shopify,0,deny,manual,329,329,TRUE,TRUE,'741360638501,https://cdn.shopify.com/s/files/1/0923/8062/products/PAPA_2014_SEAMLESS_SIDE_WEB.jpeg?v=1442434411,,FALSE,,,,,,,,,,,,,,,,,lb
the-micro-papa,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Papa_3_-_Small_1.jpeg?v=1442434411,,,,,,,,,,,,,,,,,,,
the-micro-papa,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2461.jpeg?v=1442434411,,,,,,,,,,,,,,,,,,,
the-micro-papa,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130110-2535.jpeg?v=1442434411,,,,,,,,,,,,,,,,,,,
the-micro-romeo,Micro Romeo,Pure Fix Cycles,Kids Fixed Gear Bike,"Kids Fixie, Micro, Micro Series, White",TRUE,Size,43 cm,,,,,The Micro Romeo,27216,shopify,7,deny,manual,329,,TRUE,TRUE,'741360639317,https://cdn.shopify.com/s/files/1/0923/8062/products/ROMEO_2014_SEAMLESS_SIDE_WEB.jpeg?v=1442434426,,FALSE,,,,,,,,,,,,,,,,,lb
the-micro-romeo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120830-572.jpeg?v=1442434426,,,,,,,,,,,,,,,,,,,
the-micro-romeo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/20120830-573.jpeg?v=1442434426,,,,,,,,,,,,,,,,,,,
fixie-the-mike,Mike,Pure Fix Cycles,Fixed Gear Bicycle,"50cm, 54cm, 58cm, Bicycle, Bicycles, Bike, College Fixie, Fixed Gear, Fixie, Gold, Matte Black, Pure Fix Cycles, Urban Fixie, White, WTB",TRUE,Size,50 cm,,,,,The Mike - Small,28123,shopify,0,deny,manual,329,,TRUE,TRUE,'30955168135,https://cdn.shopify.com/s/files/1/0923/8062/products/MIKE_2015_SEAMLESS_SIDE_WEB.jpeg?v=1442433620,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
fixie-the-mike,,,,,,,54 cm,,,,,The Mike - Medium,28123,shopify,0,deny,manual,329,,TRUE,TRUE,'30955168142,https://cdn.shopify.com/s/files/1/0923/8062/products/mike-lifestyle-WEB.jpeg?v=1442433620,,,,,,,,,,,,,,,,,,,lb
fixie-the-mike,,,,,,,58 cm,,,,,SOLD OUT,28123,shopify,0,deny,manual,329,,TRUE,TRUE,'30955168159,https://cdn.shopify.com/s/files/1/0923/8062/products/IMG_0611.jpeg?v=1442433620,,,,,,,,,,,,,,,,,,,lb
fixie-the-mike,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/IMG_0598_2.jpeg?v=1442433620,,,,,,,,,,,,,,,,,,,
november-blue-silver-bike,November,Pure Fix Cycles,Fixed Gear Bicycle,"50cm, 54cm, 58cm, Alloy, Bicycle, Bicycles, Bike, Blue, College Fixie, Fixed Gear, Fixie, Pure Fix Cycles, Silver, Urban Fixie",TRUE,Size,50 cm,,,,,The November - Small,28123,shopify,22,deny,manual,329,,TRUE,TRUE,'741360638976,https://cdn.shopify.com/s/files/1/0923/8062/products/NOVEMBER_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1442433641,,FALSE,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,,lb
november-blue-silver-bike,,,,,,,54 cm,,,,,The November - Medium,28123,shopify,71,deny,manual,329,,TRUE,TRUE,'741360638983,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130629-4085.jpeg?v=1442433641,,,,,,,,,,,,,,,,,,,lb
november-blue-silver-bike,,,,,,,58 cm,,,,,The November - Large,28123,shopify,36,deny,manual,329,,TRUE,TRUE,'741360637207,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130629-4074.jpeg?v=1442433641,,,,,,,,,,,,,,,,,,,lb
november-blue-silver-bike,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130629-4082.jpeg?v=1442433641,,,,,,,,,,,,,,,,,,,
november-blue-silver-bike,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/KAR_20130629-4062.jpeg?v=1442433641,,,,,,,,,,,,,,,,,,,
